id,question,heir,fardh,sahm,asalMasalah,notes,needsReview
385,زوج، جدة، أب، شقائق، شقيق,أب,عصبة,2,6,,False
385,زوج، جدة، أب، شقائق، شقيق,شقائق,محجوب,0,6,,False
385,زوج، جدة، أب، شقائق، شقيق,شقيق,محجوب,0,6,,False
386,زوجة، جدة، أب، شقائق، شقيق,زوجة,1/4,3,12,,False
386,زوجة، جدة، أب، شقائق، شقيق,جدة,1/6,2,12,,False
386,زوجة، جدة، أب، شقائق، شقيق,أب,عصبة,7,12,,False
386,زوجة، جدة، أب، شقائق، شقيق,شقائق,محجوب,0,12,,False
386,زوجة، جدة، أب، شقائق، شقيق,شقيق,محجوب,0,12,,False
387,زوج، جدة، شقائق، جد,زوج,1/2,3,6,,False
387,زوج، جدة، شقائق، جد,جدة,1/6,1,6,,False
387,زوج، جدة، شقائق، جد,شقائق,محجوب,0,6,,False
387,زوج، جدة، شقائق، جد,جد,عصبة,2,6,,False
388,زوج، جدة، جد، شقائق، شقيق,زوج,1/2,3,6,,False
388,زوج، جدة، جد، شقائق، شقيق,جدة,1/6,1,6,,False
388,زوج، جدة، جد، شقائق، شقيق,جد,عصبة,2,6,,False
388,زوج، جدة، جد، شقائق، شقيق,شقائق,محجوب,0,6,,False
388,زوج، جدة، جد، شقائق، شقيق,شقيق,محجوب,0,6,,False
389,زوجة، جدة، شقائق، جد,زوجة,1/4,3,12,,False
389,زوجة، جدة، شقائق، جد,جدة,1/6,2,12,,False
389,زوجة، جدة، شقائق، جد,شقائق,محجوب,0,12,,False
389,زوجة، جدة، شقائق، جد,جد,عصبة,7,12,,False
390,زوجة، جدة، جد، شقائق، شقيق,زوجة,1/4,3,12,,False
390,زوجة، جدة، جد، شقائق، شقيق,جدة,1/6,2,12,,False
390,زوجة، جدة، جد، شقائق، شقيق,جد,عصبة,7,12,,False
390,زوجة، جدة، جد، شقائق، شقيق,شقائق,محجوب,0,12,,False
390,زوجة، جدة، جد، شقائق، شقيق,شقيق,محجوب,0,12,,False
391,بنت، شقائق,بنت,1/2,1,2,,False
391,بنت، شقائق,شقائق,عصبة,1,2,,False
392,بنت، شقائق، شقيق,بنت,1/2,3,6,,False
392,بنت، شقائق، شقيق,شقائق,محجوب,1,6,,False
392,بنت، شقائق، شقيق,شقيق,عصبة,2,6,,False
393,زوج، بنت، شقائق,زوج,1/4,1,4,,False
393,زوج، بنت، شقائق,بنت,1/2,2,4,,False
393,زوج، بنت، شقائق,شقائق,عصبة,1,4,,False
394,زوجة، بنت، شقائق,زوجة,1/8,1,8,,False
394,زوجة، بنت، شقائق,بنت,1/2,4,8,,False
394,زوجة، بنت، شقائق,شقائق,عصبة,3,8,,False
395,زوج، بنت، شقائق، شقيق,زوج,1/4,3,12,,False
395,زوج، بنت، شقائق، شقيق,بنت,1/2,6,12,,False
395,زوج، بنت، شقائق، شقيق,شقائق,محجوب,1,12,,False
395,زوج، بنت، شقائق، شقيق,شقيق,عصبة,2,12,,False
396,زوجة، بنت، شقائق، شقيق,زوجة,1/8,1,8,,False
396,زوجة، بنت، شقائق، شقيق,بنت,1/2,4,8,,False
396,زوجة، بنت، شقائق، شقيق,شقائق,محجوب,1,8,,False
396,زوجة، بنت، شقائق، شقيق,شقيق,عصبة,2,8,,False
397,شقائق، بنت، أم,شقائق,عصبة,2,6,,False
397,شقائق، بنت، أم,بنت,1/2,3,6,,False
397,شقائق، بنت، أم,أم,1/6,1,6,,False
398,بنت، شقائق، أم، شقيق,بنت,1/2,9,18,,False
398,بنت، شقائق، أم، شقيق,شقائق,محجوب,2,18,,False
398,بنت، شقائق، أم، شقيق,أم,1/6,3,18,,False
398,بنت، شقائق، أم، شقيق,شقيق,عصبة,4,18,,False
399,بنت، شقائق، جد,بنت,1/2,1,2,,False
399,بنت، شقائق، جد,شقائق,محجوب,0,2,,False
399,بنت، شقائق، جد,جد,1/6,1,2,,False
400,بنت، شقائق، جد، شقيق,بنت,1/2,1,2,,False
400,بنت، شقائق، جد، شقيق,شقائق,محجوب,0,2,,False
400,بنت، شقائق، جد، شقيق,جد,1/6,1,2,,False
400,بنت، شقائق، جد، شقيق,شقيق,محجوب,0,2,,False
401,بنت، شقائق، جدة,بنت,1/2,3,6,,False
401,بنت، شقائق، جدة,شقائق,عصبة,2,6,,False
401,بنت، شقائق، جدة,جدة,1/6,1,6,,False
402,بنت، شقائق، جدة، شقيق,بنت,1/2,9,18,,False
402,بنت، شقائق، جدة، شقيق,شقائق,محجوب,2,18,,False
402,بنت، شقائق، جدة، شقيق,جدة,1/6,3,18,,False
402,بنت، شقائق، جدة، شقيق,شقيق,عصبة,4,18,,False
403,زوج، أم، بنت، شقائق,زوج,1/4,3,12,,False
403,زوج، أم، بنت، شقائق,أم,1/6,2,12,,False
403,زوج، أم، بنت، شقائق,بنت,1/2,6,12,,False
403,زوج، أم، بنت، شقائق,شقائق,عصبة,1,12,,False
404,زوج، أم، بنت، شقائق، شقيق,زوج,1/4,9,36,,False
404,زوج، أم، بنت، شقائق، شقيق,أم,1/6,6,36,,False
404,زوج، أم، بنت، شقائق، شقيق,بنت,1/2,18,36,,False
404,زوج، أم، بنت، شقائق، شقيق,شقائق,محجوب,1,36,,False
404,زوج، أم، بنت، شقائق، شقيق,شقيق,عصبة,2,36,,False
405,زوجة، أم، بنت، شقائق,زوجة,1/8,3,24,,False
405,زوجة، أم، بنت، شقائق,أم,1/6,4,24,,False
405,زوجة، أم، بنت، شقائق,بنت,1/2,12,24,,False
405,زوجة، أم، بنت، شقائق,شقائق,عصبة,5,24,,False
406,زوجة، أم، بنت، شقائق، شقيق,زوجة,1/8,9,72,,False
406,زوجة، أم، بنت، شقائق، شقيق,أم,1/6,12,72,,False
406,زوجة، أم، بنت، شقائق، شقيق,بنت,1/2,36,72,,False
406,زوجة، أم، بنت، شقائق، شقيق,شقائق,محجوب,5,72,,False
406,زوجة، أم، بنت، شقائق، شقيق,شقيق,عصبة,10,72,,False
407,زوج، بنت، شقائق، جد,زوج,1/4,1,4,,False
407,زوج، بنت، شقائق، جد,بنت,1/2,2,4,,False
407,زوج، بنت، شقائق، جد,شقائق,محجوب,0,4,,False
407,زوج، بنت، شقائق، جد,جد,1/6,1,4,,False
408,زوج، جد، بنت، شقائق، شقيق,زوج,1/4,1,4,,False
408,زوج، جد، بنت، شقائق، شقيق,جد,1/6,1,4,,False
408,زوج، جد، بنت، شقائق، شقيق,بنت,1/2,2,4,,False
408,زوج، جد، بنت، شقائق، شقيق,شقائق,محجوب,0,4,,False
408,زوج، جد، بنت، شقائق، شقيق,شقيق,محجوب,0,4,,False
409,زوجة، بنت، شقائق، جد,زوجة,1/8,1,8,,False
409,زوجة، بنت، شقائق، جد,بنت,1/2,4,8,,False
409,زوجة، بنت، شقائق، جد,شقائق,محجوب,0,8,,False
409,زوجة، بنت، شقائق، جد,جد,1/6,3,8,,False
410,زوجة، جد، بنت، شقائق، شقيق,زوجة,1/8,1,8,,False
410,زوجة، جد، بنت، شقائق، شقيق,جد,1/6,3,8,,False
410,زوجة، جد، بنت، شقائق، شقيق,بنت,1/2,4,8,,False
410,زوجة، جد، بنت، شقائق، شقيق,شقائق,محجوب,0,8,,False
410,زوجة، جد، بنت، شقائق، شقيق,شقيق,محجوب,0,8,,False
411,زوج، جدة، بنت، شقائق، عم,زوج,1/4,3,12,,False
411,زوج، جدة، بنت، شقائق، عم,جدة,1/6,2,12,,False
411,زوج، جدة، بنت، شقائق، عم,بنت,1/2,6,12,,False
411,زوج، جدة، بنت، شقائق، عم,شقائق,عصبة,1,12,,False
411,زوج، جدة، بنت، شقائق، عم,عم,عصبة,0,12,,False
412,زوج، جدة، بنت، شقائق، شقيق,زوج,1/4,9,36,,False
412,زوج، جدة، بنت، شقائق، شقيق,جدة,1/6,6,36,,False
412,زوج، جدة، بنت، شقائق، شقيق,بنت,1/2,18,36,,False
412,زوج، جدة، بنت، شقائق، شقيق,شقائق,محجوب,1,36,,False
412,زوج، جدة، بنت، شقائق، شقيق,شقيق,عصبة,2,36,,False
413,زوجة، جدة، بنت، شقائق,زوجة,1/8,3,24,,False
413,زوجة، جدة، بنت، شقائق,جدة,1/6,4,24,,False
413,زوجة، جدة، بنت، شقائق,بنت,1/2,12,24,,False
413,زوجة، جدة، بنت، شقائق,شقائق,عصبة,5,24,,False
414,زوجة، جدة، بنت، شقائق، شقيق,زوجة,1/8,9,72,,False
414,زوجة، جدة، بنت، شقائق، شقيق,جدة,1/6,12,72,,False
414,زوجة، جدة، بنت، شقائق، شقيق,بنت,1/2,36,72,,False
414,زوجة، جدة، بنت، شقائق، شقيق,شقائق,محجوب,5,72,,False
414,زوجة، جدة، بنت، شقائق، شقيق,شقيق,عصبة,10,72,,False
415,زوج، أم، بنت، شقائق، جد,زوج,1/4,3,13,عالت المسألة,False
415,زوج، أم، بنت، شقائق، جد,أم,1/6,2,13,عالت المسألة,False
415,زوج، أم، بنت، شقائق، جد,بنت,1/2,6,13,عالت المسألة,False
415,زوج، أم، بنت، شقائق، جد,شقائق,محجوب,0,13,عالت المسألة,False
415,زوج، أم، بنت، شقائق، جد,جد,1/6,2,13,عالت المسألة,False
416,زوج، أم، بنت، جد، شقائق، شقيق,زوج,1/4,3,13,عالت المسألة,False
416,زوج، أم، بنت، جد، شقائق، شقيق,أم,1/6,2,13,عالت المسألة,False
416,زوج، أم، بنت، جد، شقائق، شقيق,بنت,1/2,6,13,عالت المسألة,False
416,زوج، أم، بنت، جد، شقائق، شقيق,جد,1/6,2,13,عالت المسألة,False
416,زوج، أم، بنت، جد، شقائق، شقيق,شقائق,محجوب,0,13,عالت المسألة,False
416,زوج، أم، بنت، جد، شقائق، شقيق,شقيق,محجوب,0,13,عالت المسألة,False
417,زوجة، أم، بنت، شقائق، جد,زوجة,1/8,3,24,,False
417,زوجة، أم، بنت، شقائق، جد,أم,1/6,4,24,,False
417,زوجة، أم، بنت، شقائق، جد,بنت,1/2,12,24,,False
417,زوجة، أم، بنت، شقائق، جد,شقائق,محجوب,0,24,,False
417,زوجة، أم، بنت، شقائق، جد,جد,1/6,5,24,,False
418,زوجة، أم، جد، بنت، شقائق، شقيق,زوجة,1/8,3,24,,False
418,زوجة، أم، جد، بنت، شقائق، شقيق,أم,1/6,4,24,,False
418,زوجة، أم، جد، بنت، شقائق، شقيق,جد,1/6,5,24,,False
418,زوجة، أم، جد، بنت، شقائق، شقيق,بنت,1/2,12,24,,False
418,زوجة، أم، جد، بنت، شقائق، شقيق,شقائق,محجوب,0,24,,False
418,زوجة، أم، جد، بنت، شقائق، شقيق,شقيق,محجوب,0,24,,False
419,زوج، جدة، بنت، شقائق، جد,زوج,1/4,3,13,عالت المسألة,False
419,زوج، جدة، بنت، شقائق، جد,جدة,1/6,2,13,عالت المسألة,False
419,زوج، جدة، بنت، شقائق، جد,بنت,1/2,6,13,عالت المسألة,False
419,زوج، جدة، بنت، شقائق، جد,شقائق,محجوب,0,13,عالت المسألة,False
419,زوج، جدة، بنت، شقائق، جد,جد,1/6,2,13,عالت المسألة,False
420,زوج، جدة، جد، بنت، شقائق، شقيق,زوج,1/4,3,13,عالت المسألة,False
420,زوج، جدة، جد، بنت، شقائق، شقيق,جدة,1/6,2,13,عالت المسألة,False
420,زوج، جدة، جد، بنت، شقائق، شقيق,جد,1/6,2,13,عالت المسألة,False
420,زوج، جدة، جد، بنت، شقائق، شقيق,بنت,1/2,6,13,عالت المسألة,False
420,زوج، جدة، جد، بنت، شقائق، شقيق,شقائق,محجوب,0,13,عالت المسألة,False
420,زوج، جدة، جد، بنت، شقائق، شقيق,شقيق,محجوب,0,13,عالت المسألة,False
421,زوجة، جدة، بنت، شقائق، جد,زوجة,1/8,3,24,,False
421,زوجة، جدة، بنت، شقائق، جد,جدة,1/6,4,24,,False
421,زوجة، جدة، بنت، شقائق، جد,بنت,1/2,12,24,,False
421,زوجة، جدة، بنت، شقائق، جد,شقائق,محجوب,0,24,,False
421,زوجة، جدة، بنت، شقائق، جد,جد,1/6,5,24,,False
422,زوجة، جدة، جد، بنت، شقائق، شقيق,زوجة,1/8,3,24,,False
422,زوجة، جدة، جد، بنت، شقائق، شقيق,جدة,1/6,4,24,,False
422,زوجة، جدة، جد، بنت، شقائق، شقيق,جد,1/6,5,24,,False
422,زوجة، جدة، جد، بنت، شقائق، شقيق,بنت,1/2,12,24,,False
422,زوجة، جدة، جد، بنت، شقائق، شقيق,شقائق,محجوب,0,24,,False
422,زوجة، جدة، جد، بنت، شقائق، شقيق,شقيق,محجوب,0,24,,False
424,أخت لأب، عم,أخت لأب,1/2,1,2,,False
424,أخت لأب، عم,عم,عصبة,1,2,,False
425,أخت لأب، أخ لأب,أخت لأب,1/2,1,3,,False
425,أخت لأب، أخ لأب,أخ لأب,عصبة,2,3,,False
426,زوج، أخت لأب، عم,زوج,1/2,1,2,,False
426,زوج، أخت لأب، عم,أخت لأب,1/2,1,2,,False
426,زوج، أخت لأب، عم,عم,عصبة,0,2,,False
427,زوجة، أخت لأب، عم,زوجة,1/4,1,4,,False
427,زوجة، أخت لأب، عم,أخت لأب,1/2,2,4,,False
427,زوجة، أخت لأب، عم,عم,عصبة,1,4,,False
428,زوج، أخت لأب، أخ لأب,زوج,1/2,3,6,,False
428,زوج، أخت لأب، أخ لأب,أخت لأب,1/2,1,6,,False
428,زوج، أخت لأب، أخ لأب,أخ لأب,عصبة,2,6,,False
429,زوجة، أخت لأب، أخ لأب,زوجة,1/4,1,4,,False
429,زوجة، أخت لأب، أخ لأب,أخت لأب,1/2,1,4,,False
429,زوجة، أخت لأب، أخ لأب,أخ لأب,عصبة,2,4,,False
430,أخت لأب، أم، عم,أخت لأب,1/2,3,6,,False
430,أخت لأب، أم، عم,أم,1/3,2,6,,False
430,أخت لأب، أم، عم,عم,عصبة,1,6,,False
431,أخت لأب، أم، أخ لأب,أخت لأب,1/2,5,18,,False
431,أخت لأب، أم، أخ لأب,أم,1/6,3,18,,False
431,أخت لأب، أم، أخ لأب,أخ لأب,عصبة,10,18,,False
432,أخت لأب، جد,أخت لأب,محجوب,0,1,,False
432,أخت لأب، جد,جد,عصبة,1,1,,False
433,أخت لأب، جد، أخ لأب,أخت لأب,محجوب,0,1,,False
433,أخت لأب، جد، أخ لأب,جد,عصبة,1,1,,False
433,أخت لأب، جد، أخ لأب,أخ لأب,محجوب,0,1,,False
434,أخت لأب، جدة، عم,أخت لأب,1/2,3,6,,False
434,أخت لأب، جدة، عم,جدة,1/6,1,6,,False
434,أخت لأب، جدة، عم,عم,عصبة,2,6,,False
435,أخت لأب، جدة، أخ لأب,أخت لأب,1/2,5,18,,False
435,أخت لأب، جدة، أخ لأب,جدة,1/6,3,18,,False
435,أخت لأب، جدة، أخ لأب,أخ لأب,عصبة,10,18,,False
436,زوج، أم، أخت لأب، عم,زوج,1/2,3,8,عالت المسألة,False
436,زوج، أم، أخت لأب، عم,أم,1/3,2,8,عالت المسألة,False
436,زوج، أم، أخت لأب، عم,أخت لأب,1/2,3,8,عالت المسألة,False
436,زوج، أم، أخت لأب، عم,عم,عصبة,0,8,عالت المسألة,False
437,زوج، أم، أخت لأب، أخ لأب,زوج,1/2,9,18,,False
437,زوج، أم، أخت لأب، أخ لأب,أم,1/6,3,18,,False
437,زوج، أم، أخت لأب، أخ لأب,أخت لأب,1/2,2,18,,False
437,زوج، أم، أخت لأب، أخ لأب,أخ لأب,عصبة,4,18,,False
438,زوجة، أم، أخت لأب، عم,زوجة,1/4,3,13,عالت المسألة,False
438,زوجة، أم، أخت لأب، عم,أم,1/3,4,13,عالت المسألة,False
438,زوجة، أم، أخت لأب، عم,أخت لأب,1/2,6,13,عالت المسألة,False
438,زوجة، أم، أخت لأب، عم,عم,عصبة,0,13,عالت المسألة,False
439,زوجة، أم، أخت لأب، أخ لأب,زوجة,1/4,9,36,,False
439,زوجة، أم، أخت لأب، أخ لأب,أم,1/6,6,36,,False
439,زوجة، أم، أخت لأب، أخ لأب,أخت لأب,1/2,7,36,,False
439,زوجة، أم، أخت لأب، أخ لأب,أخ لأب,عصبة,14,36,,False
440,زوج، أخت لأب، جد,زوج,1/2,1,2,,False
440,زوج، أخت لأب، جد,أخت لأب,محجوب,0,2,,False
440,زوج، أخت لأب، جد,جد,عصبة,1,2,,False
441,زوج، جد، أخت لأب، أخ لأب,زوج,1/2,1,2,,False
441,زوج، جد، أخت لأب، أخ لأب,جد,عصبة,1,2,,False
441,زوج، جد، أخت لأب، أخ لأب,أخت لأب,محجوب,0,2,,False
441,زوج، جد، أخت لأب، أخ لأب,أخ لأب,محجوب,0,2,,False
442,زوجة، أخت لأب، جد,زوجة,1/4,1,4,,False
442,زوجة، أخت لأب، جد,أخت لأب,محجوب,0,4,,False
442,زوجة، أخت لأب، جد,جد,عصبة,3,4,,False
443,زوجة، جد، أخت لأب، أخ لأب,زوجة,1/4,1,4,,False
443,زوجة، جد، أخت لأب، أخ لأب,جد,عصبة,3,4,,False
443,زوجة، جد، أخت لأب، أخ لأب,أخت لأب,محجوب,0,4,,False
443,زوجة، جد، أخت لأب، أخ لأب,أخ لأب,محجوب,0,4,,False
444,زوج، جدة، أخت لأب، عم,زوج,1/2,3,7,عالت المسألة,False
444,زوج، جدة، أخت لأب، عم,جدة,1/6,1,7,عالت المسألة,False
444,زوج، جدة، أخت لأب، عم,أخت لأب,1/2,3,7,عالت المسألة,False
444,زوج، جدة، أخت لأب، عم,عم,عصبة,0,7,عالت المسألة,False
445,زوج، جدة، أخت لأب، أخ لأب,زوج,1/2,9,18,,False
445,زوج، جدة، أخت لأب، أخ لأب,جدة,1/6,3,18,,False
445,زوج، جدة، أخت لأب، أخ لأب,أخت لأب,1/2,2,18,,False
445,زوج، جدة، أخت لأب، أخ لأب,أخ لأب,عصبة,4,18,,False
446,زوجة، جدة، أخت لأب، عم,زوجة,1/4,3,12,,False
446,زوجة، جدة، أخت لأب، عم,جدة,1/6,2,12,,False
446,زوجة، جدة، أخت لأب، عم,أخت لأب,1/2,6,12,,False
446,زوجة، جدة، أخت لأب، عم,عم,عصبة,1,12,,False
447,زوجة، جدة، أخت لأب، أخ لأب,زوجة,1/4,9,36,,False
447,زوجة، جدة، أخت لأب، أخ لأب,جدة,1/6,6,36,,False
447,زوجة، جدة، أخت لأب، أخ لأب,أخت لأب,1/2,7,36,,False
447,زوجة، جدة، أخت لأب، أخ لأب,أخ لأب,عصبة,14,36,,False
448,زوج، أم، أخت لأب، جد,زوج,1/2,3,6,,False
448,زوج، أم، أخت لأب، جد,أم,1/3,2,6,,False
448,زوج، أم، أخت لأب، جد,أخت لأب,محجوب,0,6,,False
448,زوج، أم، أخت لأب، جد,جد,عصبة,1,6,,False
449,زوج، أم، جد، أخت لأب، أخ لأب,زوج,1/2,3,6,,False
449,زوج، أم، جد، أخت لأب، أخ لأب,أم,1/6,1,6,,False
449,زوج، أم، جد، أخت لأب، أخ لأب,جد,عصبة,2,6,,False
449,زوج، أم، جد، أخت لأب، أخ لأب,أخت لأب,محجوب,0,6,,False
449,زوج، أم، جد، أخت لأب، أخ لأب,أخ لأب,محجوب,0,6,,False
450,زوجة، أم، أخت لأب، جد,زوجة,1/4,3,12,,False
450,زوجة، أم، أخت لأب، جد,أم,1/3,4,12,,False
450,زوجة، أم، أخت لأب، جد,أخت لأب,محجوب,0,12,,False
450,زوجة، أم، أخت لأب، جد,جد,عصبة,5,12,,False
451,زوجة، أم، جد، أخت لأب، أخ لأب,زوجة,1/4,3,12,,False
451,زوجة، أم، جد، أخت لأب، أخ لأب,أم,1/6,2,12,,False
451,زوجة، أم، جد، أخت لأب، أخ لأب,جد,عصبة,7,12,,False
451,زوجة، أم، جد، أخت لأب، أخ لأب,أخت لأب,محجوب,0,12,,False
451,زوجة، أم، جد، أخت لأب، أخ لأب,أخ لأب,محجوب,0,12,,False
452,زوج، جدة، أخت لأب، جد,زوج,1/2,3,6,,False
452,زوج، جدة، أخت لأب، جد,جدة,1/6,1,6,,False
452,زوج، جدة، أخت لأب، جد,أخت لأب,محجوب,0,6,,False
452,زوج، جدة، أخت لأب، جد,جد,عصبة,2,6,,False
453,زوج، جدة، جد، أخت لأب، أخ لأب,زوج,1/2,3,6,,False
453,زوج، جدة، جد، أخت لأب، أخ لأب,جدة,1/6,1,6,,False
453,زوج، جدة، جد، أخت لأب، أخ لأب,جد,عصبة,2,6,,False
453,زوج، جدة، جد، أخت لأب، أخ لأب,أخت لأب,محجوب,0,6,,False
453,زوج، جدة، جد، أخت لأب، أخ لأب,أخ لأب,محجوب,0,6,,False
454,زوجة، جدة، أخت لأب، جد,زوجة,1/4,3,12,,False
454,زوجة، جدة، أخت لأب، جد,جدة,1/6,2,12,,False
454,زوجة، جدة، أخت لأب، جد,أخت لأب,محجوب,0,12,,False
454,زوجة، جدة، أخت لأب، جد,جد,عصبة,7,12,,False
455,زوجة، جدة، جد، أخت لأب، أخ لأب,زوجة,1/4,3,12,,False
455,زوجة، جدة، جد، أخت لأب، أخ لأب,جدة,1/6,2,12,,False
455,زوجة، جدة، جد، أخت لأب، أخ لأب,جد,عصبة,7,12,,False
455,زوجة، جدة، جد، أخت لأب، أخ لأب,أخت لأب,محجوب,0,12,,False
455,زوجة، جدة، جد، أخت لأب، أخ لأب,أخ لأب,محجوب,0,12,,False
456,أخوات لأب، عم,أخوات لأب,2/3,2,3,,False
456,أخوات لأب، عم,عم,عصبة,1,3,,False
457,أخوات لأب، أخ لأب,أخوات لأب,2/3,1,3,,False
457,أخوات لأب، أخ لأب,أخ لأب,عصبة,2,3,,False
458,زوج، أخوات لأب، عم,زوج,1/2,3,7,عالت المسألة,False
458,زوج، أخوات لأب، عم,أخوات لأب,2/3,4,7,عالت المسألة,False
458,زوج، أخوات لأب، عم,عم,عصبة,0,7,عالت المسألة,False
459,زوجة، أخوات لأب، عم,زوجة,1/4,3,12,,False
459,زوجة، أخوات لأب، عم,أخوات لأب,2/3,8,12,,False
459,زوجة، أخوات لأب، عم,عم,عصبة,1,12,,False
460,زوج، أخوات لأب، أخ لأب,زوج,1/2,3,6,,False
460,زوج، أخوات لأب، أخ لأب,أخوات لأب,2/3,1,6,,False
460,زوج، أخوات لأب، أخ لأب,أخ لأب,عصبة,2,6,,False
461,زوجة، أخوات لأب، أخ لأب,زوجة,1/4,1,4,,False
461,زوجة، أخوات لأب، أخ لأب,أخوات لأب,2/3,1,4,,False
461,زوجة، أخوات لأب، أخ لأب,أخ لأب,عصبة,2,4,,False
462,أخوات لأب، أم، عم,أخوات لأب,2/3,2,3,,False
462,أخوات لأب، أم، عم,أم,1/3,1,3,,False
462,أخوات لأب، أم، عم,عم,عصبة,0,3,,False
463,أخوات لأب، أم، أخ لأب,أخوات لأب,2/3,5,18,,False
463,أخوات لأب، أم، أخ لأب,أم,1/6,3,18,,False
463,أخوات لأب، أم، أخ لأب,أخ لأب,عصبة,10,18,,False
464,أخوات لأب، جد,أخوات لأب,محجوب,0,1,,False
464,أخوات لأب، جد,جد,عصبة,1,1,,False
465,أخوات لأب، جد، أخ لأب,أخوات لأب,محجوب,0,1,,False
465,أخوات لأب، جد، أخ لأب,جد,عصبة,1,1,,False
465,أخوات لأب، جد، أخ لأب,أخ لأب,محجوب,0,1,,False
466,أخوات لأب، جدة، عم,أخوات لأب,2/3,4,6,,False
466,أخوات لأب، جدة، عم,جدة,1/6,1,6,,False
466,أخوات لأب، جدة، عم,عم,عصبة,1,6,,False
467,أخوات لأب، جدة، أخ لأب,أخوات لأب,2/3,5,18,,False
467,أخوات لأب، جدة، أخ لأب,جدة,1/6,3,18,,False
467,أخوات لأب، جدة، أخ لأب,أخ لأب,عصبة,10,18,,False
468,زوج، أب، أخوات لأب، أخ لأب,زوج,1/2,1,2,,False
468,زوج، أب، أخوات لأب، أخ لأب,أب,عصبة,1,2,,False
468,زوج، أب، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,2,,False
468,زوج، أب، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,2,,False
469,زوج، أم، أخوات لأب، عم,زوج,1/2,3,9,عالت المسألة,False
469,زوج، أم، أخوات لأب، عم,أم,1/3,2,9,عالت المسألة,False
469,زوج، أم، أخوات لأب، عم,أخوات لأب,2/3,4,9,عالت المسألة,False
469,زوج، أم، أخوات لأب، عم,عم,عصبة,0,9,عالت المسألة,False
470,زوج، أم، أخوات لأب، أخ لأب,زوج,1/2,9,18,,False
470,زوج، أم، أخوات لأب، أخ لأب,أم,1/6,3,18,,False
470,زوج، أم، أخوات لأب، أخ لأب,أخوات لأب,2/3,2,18,,False
470,زوج، أم، أخوات لأب، أخ لأب,أخ لأب,عصبة,4,18,,False
471,زوجة، أم، أخوات لأب، عم,زوجة,1/4,3,15,عالت المسألة,False
471,زوجة، أم، أخوات لأب، عم,أم,1/3,4,15,عالت المسألة,False
471,زوجة، أم، أخوات لأب، عم,أخوات لأب,2/3,8,15,عالت المسألة,False
471,زوجة، أم، أخوات لأب، عم,عم,عصبة,0,15,عالت المسألة,False
472,زوجة، أم، أخوات لأب، أخ لأب,زوجة,1/4,9,36,,False
472,زوجة، أم، أخوات لأب، أخ لأب,أم,1/6,6,36,,False
472,زوجة، أم، أخوات لأب، أخ لأب,أخوات لأب,2/3,7,36,,False
472,زوجة، أم، أخوات لأب، أخ لأب,أخ لأب,عصبة,14,36,,False
473,زوج، أخوات لأب، جد,زوج,1/2,1,2,,False
473,زوج، أخوات لأب، جد,أخوات لأب,محجوب,0,2,,False
473,زوج، أخوات لأب، جد,جد,عصبة,1,2,,False
474,زوج، جد، أخوات لأب، أخ لأب,زوج,1/2,1,2,,False
474,زوج، جد، أخوات لأب، أخ لأب,جد,عصبة,1,2,,False
474,زوج، جد، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,2,,False
474,زوج، جد، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,2,,False
475,زوجة، أخوات لأب، جد,زوجة,1/4,1,4,,False
475,زوجة، أخوات لأب، جد,أخوات لأب,محجوب,0,4,,False
475,زوجة، أخوات لأب، جد,جد,عصبة,3,4,,False
476,زوجة، جد، أخوات لأب، أخ لأب,زوجة,1/4,1,4,,False
476,زوجة، جد، أخوات لأب، أخ لأب,جد,عصبة,3,4,,False
476,زوجة، جد، أخوات لأب، أخ لأب,أخوات لأب,محجوب,0,4,,False
476,زوجة، جد، أخوات لأب، أخ لأب,أخ لأب,محجوب,0,4,,False
477,زوج، جدة، أخوات لأب، عم,زوج,1/2,3,8,عالت المسألة,False
477,زوج، جدة، أخوات لأب، عم,جدة,1/6,1,8,عالت المسألة,False
477,زوج، جدة، أخوات لأب، عم,أخوات لأب,2/3,4,8,عالت المسألة,False
477,زوج، جدة، أخوات لأب، عم,عم,عصبة,0,8,عالت المسألة,False
478,زوج، جدة، أخوات لأب، أخ لأب,زوج,1/2,9,18,,False
478,زوج، جدة، أخوات لأب، أخ لأب,جدة,1/6,3,18,,False
478,زوج، جدة، أخوات لأب، أخ لأب,أخوات لأب,2/3,2,18,,False
478,زوج، جدة، أخوات لأب، أخ لأب,أخ لأب,عصبة,4,18,,False
479,زوجة، جدة، أخوات لأب، عم,زوجة,1/4,3,13,عالت المسألة,False
479,زوجة، جدة، أخوات لأب، عم,جدة,1/6,2,13,عالت المسألة,False
479,زوجة، جدة، أخوات لأب، عم,أخوات لأب,2/3,8,13,عالت المسألة,False
479,زوجة، جدة، أخوات لأب، عم,عم,عصبة,0,13,عالت المسألة,False
480,زوجة، جدة، أخوات لأب، أخ لأب,زوجة,1/4,9,36,,False
480,زوجة، جدة، أخوات لأب، أخ لأب,جدة,1/6,6,36,,False
480,زوجة، جدة، أخوات لأب، أخ لأب,أخوات لأب,2/3,7,36,,False
480,زوجة، جدة، أخوات لأب، أخ لأب,أخ لأب,عصبة,14,36,,False
